No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
302,2,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The best method for preventing wood warping during seasoning is:,,,Sun-drying directly,,Kiln drying with controlled temperature,,Air-drying under rain,,Immersing in water,,,,B,Prevents warping.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
303,3,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The type of joint used for strong corners in cabinet making is:,,,Butt joint,,Dovetail joint,,Lap joint,,Tongue and groove,,,,B,Strong corner joint.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
304,4,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The part of a saw that supports the blade is called:,,,Handle,,Frame,,Guard,,Plate,,,,B,Supports the saw blade.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
305,5,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,"In woodturning, the cutting tool rests on the:",,,Headstock,,Tailstock,,Tool rest,,Spindle,,,,C,Supports tool during turning.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
306,6,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The best wood for fine furniture due to its grain and durability is:,,,Narra,,Gmelina,,Mahogany,,Pine,,,,A,Durable and beautiful furniture wood.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
307,7,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The function of a jointer machine is to:,,,Cut crosswise,,Flatten and square lumber,,Drill holes,,Shape wood,,,,B,Function of jointer.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
308,8,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The saw used to cut curves in wood is:,,,Crosscut saw,,Rip saw,,Coping saw,,Hacksaw,,,,C,Cuts curves.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
309,9,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The correct angle for sharpening a plane blade is approximately:,,,15°,,25°,,35°,,45°,,,,B,Correct sharpening angle.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
310,10,1,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The proper way to test the squareness of a board is using a:,,,Level,,Try square,,Gauge,,Compass,,,,B,Checks squareness.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
311,11,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,"In wood finishing, sanding should proceed from:",,,Coarse to fine grit,,Fine to coarse grit,,Medium to fine grit,,Random sequence,,,,A,Proper sanding sequence.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
312,12,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The primary purpose of varnishing is to:,,,Color the wood,,Protect and enhance appearance,,Hide grain pattern,,Strengthen wood joints,,,,B,Purpose of varnish.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
313,13,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The most suitable adhesive for bonding wood is:,,,Contact cement,,Epoxy,,White glue,,Casein glue,,,,C,Common wood adhesive.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
314,14,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The electrical power tool used for cutting plywood precisely is the:,,,Router,,Circular saw,,Grinder,,Sander,,,,B,Cuts plywood.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
315,15,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,"When using power tools, safety goggles protect the user from:",,,Electric shock,,Flying debris and dust,,Noise,,Fatigue,,,,B,Protected by goggles.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
316,16,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,"To avoid wood kickback during sawing, the operator should:",,,Push too fast,,Maintain steady feed rate,,Tilt the blade,,Hold loosely,,,,B,Prevents kickback.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
317,17,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The first step in planning a wood project is to:,,,Buy materials,,Prepare tools,,Analyze the working drawing,,Apply finish,,,,C,First step.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
318,18,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,Which wood defect is caused by uneven drying?,,,Split,,Knot,,Shake,,Cup,,,,D,Caused by uneven drying.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
319,19,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The proper storage for lumber before use is:,,,Direct sunlight,,Elevated with spacers,,Ground level stacking,,Fully covered airtight,,,,B,Best lumber storage.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
320,20,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The main difference between a mortise and a tenon is:,,,Mortise is male; tenon is female,,Mortise is a hole; tenon is a projection,,Both are female joints,,Both are projections,,,,B,Difference.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
321,21,2,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The woodworking machine used for shaping moldings is the:,,,Jointer,,Router,,Planer,,Bandsaw,,,,B,Shapes moldings.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
322,22,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,A coping saw blade should be installed with the teeth facing:,,,Toward the handle,,Away from the handle,,Sideways,,Downward,,,,B,Correct saw blade direction.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
323,23,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The primary consideration in choosing a wood finish is:,,,Cost,,Wood type and usage,,Availability,,Gloss level,,,,B,Main consideration in finish.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
324,24,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The process of smoothening edges of wood for safety is called:,,,Beveling,,Sanding,,Planing,,Rounding,,,,A,Smoothens edges.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
325,25,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The advantage of using power tools over hand tools is:,,,Portability,,Precision and efficiency,,Aesthetic appeal,,Manual control,,,,B,Advantage of power tools.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
326,26,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The process of hardening metal by rapid cooling is:,,,Annealing,,Tempering,,Quenching,,Normalizing,,,,C,Rapid cooling hardens metal.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
327,27,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,"In arc welding, the function of the flux is to:",,,Generate heat,,Remove impurities and protect the weld,,Increase current,,Control flame,,,,B,Flux function.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
328,28,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The most common electrode used in arc welding mild steel is:,,,E6011,,E7018,,E6013,,E6010,,,,C,Common electrode for mild steel.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
329,29,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The purpose of grounding welding machines is to:,,,Maintain current flow,,Ensure operator safety,,Increase power,,Reduce metal warping,,,,B,Grounding purpose.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
330,30,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The melting point of mild steel is approximately:,,,1000°C,,1370°C,,2000°C,,500°C,,,,B,Melting point of mild steel.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
331,31,3,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The function of the carburetor in an internal combustion engine is to:,,,Control spark timing,,Mix air and fuel,,Cool the engine,,Filter exhaust gases,,,,B,Carburetor function.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
332,32,4,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The automotive system responsible for reducing toxic emissions is the:,,,Lubrication system,,Exhaust system,,Cooling system,,Ignition system,,,,B,Reduces emissions.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
333,33,4,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The correct ratio of air to fuel in gasoline engines is approximately:,,,10:1,,12:1,,14.7:1,,16:1,,,,C,Ideal air-fuel ratio.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
334,34,4,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The purpose of the piston rings is to:,,,Seal combustion chamber and control oil,,Increase compression only,,Reduce weight,,Prevent spark,,,,A,Piston ring function.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
335,35,4,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The device that converts mechanical energy to electrical energy is:,,,Motor,,Generator,,Transformer,,Battery,,,,B,Converts mechanical to electrical.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
336,36,4,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The voltage used in most automotive electrical systems is:,,,6 volts,,12 volts,,24 volts,,48 volts,,,,B,Standard automotive system voltage.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
337,37,4,BSED TLEd-IA P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P6.pdf,The main function of a voltage regulator in automobiles is to:,,,Store electricity,,Maintain consistent output voltage,,Charge the battery,,Measure voltage,,,,B,Regulator function.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
