No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
286,36,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A presentation software used in teaching is:,,,Word,,PowerPoint,,Excel,,Paint,,,,B,PowerPoint. Presentation software.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
287,37,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The tool used for measuring temperature in cooking is:,,,Timer,,Thermometer,,Scale,,Barometer,,,,B,Thermometer. Measures temperature.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
288,38,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A successful entrepreneur demonstrates:,,,Fear of risk,,Creativity and initiative,,Dependence,,Rigidity,,,,B,Creativity and initiative. Entrepreneur trait.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
289,39,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The government agency that issues business permits in cities:,,,DTI,,LGU,,TESDA,,DOLE,,,,B,LGU. Issues local business permits.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
290,40,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The ICT component that refers to programs or applications:,,,Hardware,,Software,,Firmware,,Peripheral,,,,B,Software. Programs or apps.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
291,41,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The process of growing plants in water without soil:,,,Hydroponics,,Aquaponics,,Aeroponics,,Agronomy,,,,A,Hydroponics. Plants grown in water.,LET Secondary,Technology and Livelihood Education,Agriculture and Fishery,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
292,42,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A business activity that provides services rather than products:,,,Manufacturing,,Trading,,Service enterprise,,Cooperative,,,,C,Service enterprise. Provides services.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
293,43,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A method of cleaning food equipment using heat or chemicals:,,,Sanitizing,,Disinfecting,,Cleaning,,Rinsing,,,,A,Sanitizing. Eliminates bacteria.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
294,44,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The correct storage temperature for frozen meat is:,,,0°C,,–18°C,,10°C,,–5°C,,,,B,–18°C. Proper freezing temp.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
295,45,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The capital used to start a business is called:,,,Profit,,Investment,,Revenue,,Loan,,,,B,Investment. Startup capital.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
296,46,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A person who innovates and takes risks to earn profit is an:,,,Manager,,Entrepreneur,,Investor,,Employee,,,,B,Entrepreneur. Innovator and risk-taker.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
297,47,5,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A computer virus is an example of:,,,Malware,,Application software,,Utility software,,Hardware failure,,,,A,Malware. Harmful program.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
298,48,5,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The process of applying oil to vegetables before grilling:,,,Marinating,,Coating,,Basting,,Greasing,,,,C,Basting. Applying oil before grilling.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
299,49,5,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The main advantage of ICT in education is:,,,Replaces teachers,,Enhances learning and communication,,Limits student participation,,Increases manual work,,,,B,Enhances learning and communication. Role of ICT.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
300,50,5,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The TESDA program that combines classroom and workplace training:,,,Ladderized Program,,Dual Training System,,Skills Certificate Program,,Work Immersion,,,,B,Dual Training System. Combines school and work training.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
301,1,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,Technology and Livelihood Education (TLE) primarily aims to develop learners’ ________.,,,Academic excellence,,Entrepreneurial and technical skills,,Musical talents,,Physical endurance,,,,B,Entrepreneurial and technical skills. → Core goal of TLE.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
302,2,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,"The integration of knowledge, skills, and values in performing a task refers to:",,,Theory,,Competence,,Practice,,Ability,,,,B,"Competence. → Combines knowledge, skill, and attitude.",LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
303,3,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,Which of the following best describes the K to 12 TLE track?,,,A purely theoretical course,,A preparation for higher studies,,"A hands-on, skills-oriented learning area",,A non-academic subject,,,,C,"A hands-on, skills-oriented learning area.",LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
304,4,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,What is the foundation of TVET curriculum design?,,,Industry standards and labor market needs,,School traditions,,Teacher preference,,Student hobbies,,,,A,Industry standards and labor market needs. → TVET is demand-driven.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
305,5,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,The primary goal of competency-based education is to:,,,Emphasize seatwork and memorization,,Develop mastery of workplace competencies,,Focus on theoretical frameworks,,Limit learners’ independence,,,,B,Develop mastery of workplace competencies.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
306,6,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,"In the TLE exploratory curriculum, learners are expected to:",,,Specialize in one area immediately,,Experience different fields before specialization,,Skip technical skills training,,Focus only on academics,,,,B,Experience different fields before specialization.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
307,7,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,"In a TVET setting, the acronym TESDA stands for:",,,Technical Education and Skills Development Authority,,Technical Enterprise and Social Development Academy,,Technological Studies for Development Association,,Training and Education Sector for Development,,,,A,Technical Education and Skills Development Authority.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
308,8,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,The National Certificate (NC) issued by TESDA certifies that a person:,,,Finished college,,Is qualified for entrepreneurship,,Is competent in specific technical skills,,Passed academic requirements,,,,C,Is competent in specific technical skills.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
309,9,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,"In TLE, the learning principle that stresses “learning by doing” is attributed to:",,,Dewey,,Piaget,,Thorndike,,Skinner,,,,A,Dewey. → Learning by doing philosophy.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
310,10,1,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,Safety color red in workshop management indicates:,,,First aid equipment,,Caution or warning,,Fire protection or danger,,Safe location,,,,C,Fire protection or danger.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
311,11,2,BSED TVTED P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P6.pdf,"Before using electrical tools, a student must first:",,,Check voltage ratings and insulation,,Ask classmates to test them,,Plug in immediately,,Ignore the user manual,,,,A,Check voltage ratings and insulation.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
