No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
303,3,1,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,.How many bones does an adult human body has?,,,201,,200,,217,,206,,,,D,Answer key: D,LET Secondary,Biological Science,Anatomy and Physiology,3,No,53,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 53.
304,4,1,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,What do you call automatic responses to an external stimulus?,,,Reflex,,Instinct,,Impulse,,All of these,,,,A,Answer key: A,LET Secondary,Biological Science,Genetics and Heredity,3,No,54,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 54.
305,5,1,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,What structure provides flexible support and protection to the spinal cord?,,,Skull,,Ribs,,Vertebral column,,Sternum,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,55,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 55.
306,6,1,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which region of a vertebrate forebrain is considered with the neutral-endocrine control of visceral activities?,,,Cerebellum,,Thalamus,,Hypothalamus,,Pituitary,,,,C,Answer key: C,LET Secondary,Biological Science,Anatomy and Physiology,3,No,56,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 56.
307,7,1,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which of the following is the building block carbohydrate?,,,Amino acid,,Nucleotide,,Fatty acid,,Monosaccharide,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,57,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 57.
308,8,2,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Why it is necessary men have more red blood cells per cubic millimeter of blood than women?,,,Man does strenuous activities and need more energy,,They have bigger physique and need more blood,,Man waste more blood cells and need extra,,They are more prone to anemia disorders,,,,A,Answer key: A,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,58,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 58.
309,9,2,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which of the following is the building block of protein?,,,Amino acid,,Nucleotide,,Fatty acid,,Monosaccharide,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,59,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 59.
310,10,2,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Where does protein synthesis take place?,,,Ribosomes,,Lysosomes,,Endoplasmic reticulum,,Golgi bodies,,,,A,Answer key: A,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,60,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 60.
311,11,2,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Why are our lips “redder” than our palm?,,,There is increased blood flow in the lips,,Lips are heavily keratinized,,Lip epidermis is thinner,,Many blood vessels are located around the lips,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,61,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 61.
312,12,2,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which of the following cannot be found in prokaryotes?,,,Cytoplasm,,Plasma membrane,,Membrane-bound nucleus,,DNA,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,62,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 62.
313,13,2,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,What do we call mutation that is brought about by the earth natural radioactivity?,,,Continuous,,Induced,,Lysosomes,,Chloroplast,,,,C,Answer key: C,LET Secondary,Biological Science,Genetics and Heredity,3,No,63,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 63.
314,14,2,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which of the following organelles produces turbo pressure against cell wall and mainly acts as water reservoir,,,Plastids,,Vacuole,,Lysosomes,,Chloroplast,,,,B,Answer key: B,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,64,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 64.
315,15,3,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,What is the branch crobial organisms is used in the creation of genetically modified organisms?,,,Pseudomonas vulgaris,,Bacillus thuringensis,,Agro bacterium tumafaciens,,Escherichia coli,,,,D,Answer key: D,LET Secondary,Biological Science,Genetics and Heredity,3,No,65,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 65.
316,16,3,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,What is the branch of zoology that is devoted to the study of fish?,,,Helmintology,,Ichthyology,,Chondrichthyes,,Ornithology,,,,B,Answer key: B,LET Secondary,Biological Science,Zoology,3,No,66,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 66.
317,17,3,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,The process involved in the production of mRNA using DNA as template is termed ?,,,Transcription,,Replication,,Gene manipulation,,Reverse transcription,,,,A,Answer key: A,LET Secondary,Biological Science,Genetics and Heredity,3,No,67,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 67.
318,18,3,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,What is the most abundant inorganic compound in the protoplasm?,,,Fluid,,Blood,,Plasma,,Water,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,68,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 68.
319,19,3,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which is the riches type of tropical rain forest in the Philippines?,,,Molave forest,,Dipterocarp forest,,Mangrove forest,,Pine forest,,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,69,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 69.
320,20,3,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,"What muscle is described as involuntary, not striated, and have a single nucleus?",,,Smooth,,Skeletal,,Cardiac,,Connective,,,,A,Answer key: A,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,70,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 70.
321,21,4,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,We feel warmer just before it rains because,,,Heat is released by the evaporation of water,,The clouds prevent heat from escaping the earth,,There is an increased relative humidity,,Heat is released by the condensation of water vapor,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,71,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 71.
322,22,4,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which of the following is not considered as a reproductive cell?,,,Gamete,,Somatic cell,,Egg cell,,Sperm cell,,,,B,Answer key: B,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,72,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 72.
323,23,4,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,The cell wall of plant is made of .,,,Lipids,,Cellulose,,Protein,,Cell membrane,,,,B,Answer key: B,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,73,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 73.
324,24,4,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which of the following is the correct sequence of the level of organization from lowest to highest?,,,Cells-system-organs-tissues,,System-organs-tissues-cells,,Cells-tissues-organs-system,,Tissues-systems-cells-organs,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,74,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 74.
325,25,4,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,"At metaphase of the first meiotic division, the chromosomes are attached to the spindle fibers as",,,double chromatids,,non-homologous pairs,,single chromatid strand,,a tetrad of chromatids,,,,D,Answer key: D,LET Secondary,Biological Science,Genetics and Heredity,3,No,208,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 208.
326,26,4,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,Which of the following is an example of behavioral adaption?,,,Thick green stems of the cactus plant,,Thick fur of the bear,,Shedding leaves during summer,,Presence of cuticle on the upper surface of the leaves,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,76,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 76.
327,27,5,BSED Biological Science P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P7.pdf,The bipolar nature of the cell membrane is due to .,,,Presence of carries,,Presence of,,Phospholipids bilayer,,Integral proteins,,,,C,Answer key: C,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,77,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 77.
